ID,factura,Fecha,vehiculo,costo_total,costo_directo,costo_fijo
447786,Q161.52,2017-04-05,Moto,Q84.52,Q50.71,Q33.81
484534,Q178.93,2017-04-22,Moto,Q79.93,Q49.56,Q30.37
407771,Q117.80,2017-10-17,Moto,Q79.80,Q48.68,Q31.12
761955,Q43.97,2017-08-08,Moto,Q26.97,Q18.34,Q8.63
590739,Q153.40,2017-04-15,Moto,Q78.40,Q53.31,Q25.09
511436,Q89.25,2017-02-06,Moto,Q41.25,Q24.75,Q16.50
886577,Q123.67,2017-08-24,Moto,Q81.67,Q51.45,Q30.22
791390,Q128.50,2017-10-17,Moto,Q67.50,Q45.90,Q21.60
606386,Q139.15,2017-09-27,Moto,Q59.15,Q36.08,Q23.07
826170,Q165.82,2017-08-18,Moto,Q83.82,Q55.32,Q28.50
522720,Q161.23,2017-09-04,Moto,Q87.23,Q51.47,Q35.77
638486,Q153.88,2017-10-22,Moto,Q77.88,Q50.62,Q27.26
485655,Q160.45,2017-05-14,Moto,Q81.45,Q51.31,Q30.14
309221,Q63.71,2017-04-30,Moto,Q47.71,Q30.06,Q17.65
963712,Q192.08,2017-09-29,Moto,Q96.08,Q64.38,Q31.71
735770,Q158.01,2017-06-20,Moto,Q139.01,Q94.53,Q44.48
735770,Q164.93,2017-11-23,Moto,Q90.93,Q56.38,Q34.55
573251,Q114.62,2017-05-08,Moto,Q25.62,Q16.91,Q8.71
776731,Q149.72,2017-10-01,Moto,Q116.72,Q72.37,Q44.35
944720,Q165.50,2017-08-06,Moto,Q80.50,Q49.91,Q30.59
418529,Q156.66,2017-04-17,Moto,Q88.66,Q56.74,Q31.92
322532,Q102.42,2017-09-29,Moto,Q53.42,Q36.33,Q17.09
793136,Q199.72,2017-07-14,Moto,Q99.72,Q67.81,Q31.91
657801,Q147.06,2017-07-14,Moto,Q96.06,Q58.60,Q37.46
832890,Q114.71,2017-08-31,Moto,Q53.71,Q33.84,Q19.87
841238,Q67.91,2017-04-06,Moto,Q34.91,Q23.39,Q11.52
621528,Q120.70,2017-01-24,Moto,Q36.70,Q23.85,Q12.84
815828,Q95.51,2017-12-09,Moto,Q49.51,Q31.69,Q17.82
476340,Q161.70,2017-01-22,Moto,Q67.70,Q41.30,Q26.40
362948,Q116.22,2017-10-08,Moto,Q43.22,Q27.23,Q15.99
444258,Q122.38,2017-08-25,Moto,Q82.38,Q55.19,Q27.18
435003,Q105.31,2017-07-08,Moto,Q29.31,Q18.76,Q10.55
794096,Q141.97,2017-08-24,Moto,Q102.97,Q66.93,Q36.04
794096,Q165.47,2017-04-29,Moto,Q70.47,Q43.69,Q26.78
479843,Q74.10,2017-09-16,Moto,Q53.10,Q31.86,Q21.24
910178,Q109.66,2017-12-18,Moto,Q81.66,Q54.71,Q26.95
483696,Q175.24,2017-03-25,Moto,Q97.24,Q63.21,Q34.03
728139,Q108.84,2017-02-06,Moto,Q34.84,Q20.56,Q14.29
529473,Q108.45,2017-05-31,Moto,Q84.45,Q53.20,Q31.25
908099,Q83.07,2017-08-20,Moto,Q57.07,Q38.24,Q18.83
321649,Q138.98,2017-02-14,Moto,Q84.98,Q54.39,Q30.59
875908,Q113.29,2017-04-18,Moto,Q42.29,Q27.49,Q14.80
814771,Q90.06,2017-09-10,Moto,Q70.06,Q42.74,Q27.32
885548,Q137.27,2017-05-23,Moto,Q48.27,Q32.82,Q15.45
885548,Q45.23,2017-11-09,Moto,Q28.23,Q18.91,Q9.32
885548,Q131.63,2017-05-18,Moto,Q73.63,Q47.86,Q25.77
911700,Q179.63,2017-06-20,Moto,Q112.63,Q66.45,Q46.18
911700,Q147.60,2017-01-27,Moto,Q124.60,Q82.24,Q42.36
911700,Q105.49,2017-01-04,Moto,Q79.49,Q49.29,Q30.21
700285,Q160.38,2017-06-26,Moto,Q102.38,Q67.57,Q34.81
791892,Q160.21,2017-08-12,Moto,Q107.21,Q64.33,Q42.89
995128,Q96.42,2017-04-04,Moto,Q32.42,Q20.75,Q11.67
838652,Q91.60,2017-07-10,Moto,Q30.60,Q19.28,Q11.32
729730,Q124.55,2017-03-15,Moto,Q74.55,Q47.71,Q26.84
840270,Q167.07,2017-09-13,Moto,Q77.07,Q52.41,Q24.66
840270,Q146.09,2017-09-05,Moto,Q69.09,Q44.22,Q24.87
800321,Q92.50,2017-12-22,Moto,Q36.50,Q22.63,Q13.87
326069,Q132.59,2017-11-27,Moto,Q57.59,Q35.71,Q21.88
772646,Q148.45,2017-03-16,Moto,Q81.45,Q51.31,Q30.13
894639,Q165.18,2017-08-06,Moto,Q137.18,Q86.42,Q50.76
854220,Q108.55,2017-05-13,Moto,Q68.55,Q40.44,Q28.11
585355,Q112.93,2017-01-03,Moto,Q47.93,Q31.15,Q16.78
531477,Q136.61,2017-05-02,Moto,Q87.61,Q54.32,Q33.29
525807,Q187.09,2017-11-02,Moto,Q132.09,Q85.86,Q46.23
354934,Q103.17,2017-04-03,Moto,Q35.17,Q22.86,Q12.31
804257,Q196.77,2017-03-25,Moto,Q115.77,Q74.09,Q41.68
729353,Q129.96,2017-07-14,Moto,Q63.96,Q40.30,Q23.67
355582,Q135.45,2017-07-19,Moto,Q49.45,Q33.63,Q15.82
993650,Q159.86,2017-11-26,Moto,Q87.86,Q56.23,Q31.63
410659,Q91.98,2017-12-24,Moto,Q63.98,Q39.67,Q24.31
538651,Q189.80,2017-12-18,Moto,Q95.80,Q62.27,Q33.53
825170,Q134.27,2017-08-24,Moto,Q84.27,Q53.09,Q31.18
405095,Q111.37,2017-08-02,Moto,Q73.37,Q43.29,Q30.08
820119,Q30.47,2017-05-21,Moto,Q15.47,Q9.75,Q5.72
750881,Q133.23,2017-03-11,Moto,Q75.23,Q44.38,Q30.84
792163,Q85.70,2017-03-07,Moto,Q27.70,Q18.83,Q8.86
795561,Q118.47,2017-06-30,Moto,Q50.47,Q31.29,Q19.18
396226,Q184.70,2017-12-07,Moto,Q131.70,Q80.34,Q51.36
907828,Q129.55,2017-03-05,Moto,Q103.55,Q64.20,Q39.35
960608,Q111.71,2017-07-12,Moto,Q42.71,Q28.61,Q14.09
714602,Q64.50,2017-11-25,Moto,Q39.50,Q24.09,Q15.40
603219,Q167.90,2017-08-19,Moto,Q123.90,Q76.82,Q47.08
559485,Q94.71,2017-05-20,Moto,Q75.71,Q46.18,Q29.53
488172,Q95.60,2017-10-02,Moto,Q28.60,Q18.02,Q10.58
956916,Q149.83,2017-08-19,Moto,Q81.83,Q52.37,Q29.46
468382,Q121.00,2017-12-15,Moto,Q67.00,Q44.89,Q22.11
468382,Q66.19,2017-01-06,Moto,Q28.19,Q18.32,Q9.87
360586,Q98.25,2017-12-03,Moto,Q40.25,Q24.95,Q15.29
626630,Q121.08,2017-08-05,Moto,Q98.08,Q64.74,Q33.35
301919,Q176.31,2017-06-07,Moto,Q126.31,Q83.37,Q42.95
779703,Q212.13,2017-08-27,Moto,Q139.13,Q83.48,Q55.65
945852,Q133.49,2017-10-23,Moto,Q78.49,Q51.02,Q27.47
405477,Q146.81,2017-08-18,Moto,Q90.81,Q59.93,Q30.87
426676,Q138.72,2017-05-19,Moto,Q99.72,Q66.81,Q32.91
795272,Q93.46,2017-02-08,Moto,Q70.46,Q42.27,Q28.18
339478,Q109.29,2017-12-03,Moto,Q42.29,Q28.33,Q13.95
626480,Q179.47,2017-09-10,Moto,Q109.47,Q67.87,Q41.60
850401,Q145.70,2017-07-24,Moto,Q113.70,Q73.90,Q39.79
952564,Q86.09,2017-12-07,Moto,Q49.09,Q30.92,Q18.16
327157,Q158.19,2017-11-27,Moto,Q77.19,Q46.31,Q30.88
308904,Q89.73,2017-03-17,Moto,Q42.73,Q29.06,Q13.67
818592,Q91.83,2017-01-26,Moto,Q34.83,Q22.64,Q12.19
868770,Q175.09,2017-09-01,Moto,Q133.09,Q78.52,Q54.57
356657,Q194.23,2017-09-29,Moto,Q96.23,Q63.51,Q32.72
356657,Q76.92,2017-05-04,Moto,Q33.92,Q23.07,Q10.85
356657,Q155.03,2017-06-29,Moto,Q69.03,Q43.49,Q25.54
356657,Q159.57,2017-08-19,Moto,Q64.57,Q38.74,Q25.83
561806,Q62.20,2017-10-09,Moto,Q33.20,Q22.58,Q10.62
478968,Q118.43,2017-06-09,Moto,Q56.43,Q33.29,Q23.13
568917,Q89.31,2017-10-26,Moto,Q40.31,Q25.80,Q14.51
410458,Q144.63,2017-11-09,Moto,Q45.63,Q27.83,Q17.80
909355,Q130.56,2017-03-26,Moto,Q107.56,Q68.84,Q38.72
778494,Q168.61,2017-04-05,Moto,Q126.61,Q82.29,Q44.31
626403,Q177.09,2017-05-24,Moto,Q90.09,Q54.96,Q35.14
399138,Q143.79,2017-08-27,Moto,Q96.79,Q63.88,Q32.91
403017,Q173.98,2017-03-28,Moto,Q81.98,Q52.47,Q29.51
804264,Q239.52,2017-04-19,Moto,Q162.52,Q104.01,Q58.51
470374,Q177.87,2017-06-10,Moto,Q151.87,Q103.27,Q48.60
322674,Q122.84,2017-07-19,Moto,Q102.84,Q63.76,Q39.08
682723,Q73.98,2017-03-22,Moto,Q27.98,Q17.91,Q10.07
394692,Q108.51,2017-03-23,Moto,Q49.51,Q31.69,Q17.83
394692,Q171.97,2017-12-10,Moto,Q75.97,Q50.14,Q25.83
726690,Q198.89,2017-12-08,Moto,Q98.89,Q61.31,Q37.58
802646,Q214.77,2017-03-14,Moto,Q136.77,Q83.43,Q53.34
340786,Q205.86,2017-01-04,Moto,Q108.86,Q67.50,Q41.37
509286,Q148.90,2017-04-19,Moto,Q64.90,Q42.18,Q22.71
933034,Q184.38,2017-01-15,Moto,Q127.38,Q80.25,Q47.13
985398,Q222.00,2017-10-16,Moto,Q148.00,Q100.64,Q47.36
948853,Q229.19,2017-12-26,Moto,Q141.19,Q93.19,Q48.01
420075,Q162.37,2017-12-20,Moto,Q123.37,Q83.89,Q39.48
309496,Q167.85,2017-12-04,Moto,Q105.85,Q64.57,Q41.28
549765,Q114.12,2017-07-01,Moto,Q85.12,Q54.48,Q30.64
776064,Q68.62,2017-07-21,Moto,Q20.62,Q12.99,Q7.63
750897,Q63.25,2017-10-27,Moto,Q25.25,Q16.16,Q9.09
763255,Q144.21,2017-02-21,Moto,Q72.21,Q49.10,Q23.11
428454,Q150.62,2017-11-15,Moto,Q91.62,Q59.56,Q32.07
540203,Q106.83,2017-10-23,Moto,Q41.83,Q27.61,Q14.22
465750,Q96.54,2017-11-11,Moto,Q62.54,Q42.53,Q20.01
558530,Q75.40,2017-08-03,Moto,Q45.40,Q26.79,Q18.61
454824,Q201.97,2017-03-29,Moto,Q136.97,Q82.18,Q54.79
878734,Q102.70,2017-05-26,Moto,Q67.70,Q43.33,Q24.37
999180,Q152.47,2017-11-27,Moto,Q88.47,Q59.28,Q29.20
681446,Q219.91,2017-08-08,Moto,Q147.91,Q87.27,Q60.64
919963,Q194.24,2017-11-03,Moto,Q121.24,Q78.80,Q42.43
419711,Q130.94,2017-04-27,Moto,Q87.94,Q59.80,Q28.14
881557,Q139.77,2017-11-13,Moto,Q70.77,Q43.88,Q26.89
873655,Q75.39,2017-03-27,Moto,Q60.39,Q39.86,Q20.53
727528,Q105.58,2017-04-20,Moto,Q55.58,Q37.24,Q18.34
927021,Q169.93,2017-02-16,Moto,Q69.93,Q42.66,Q27.27
357034,Q115.99,2017-01-20,Moto,Q49.99,Q30.49,Q19.49
911324,Q166.51,2017-03-08,Moto,Q109.51,Q73.37,Q36.14
640479,Q132.17,2017-07-11,Moto,Q71.17,Q41.99,Q29.18
702189,Q122.61,2017-05-09,Moto,Q105.61,Q70.76,Q34.85
309422,Q96.43,2017-05-30,Moto,Q27.43,Q18.65,Q8.78
469147,Q135.85,2017-07-06,Moto,Q39.85,Q26.70,Q13.15
944423,Q108.94,2017-06-04,Moto,Q70.94,Q47.53,Q23.41
531857,Q127.77,2017-08-26,Moto,Q74.77,Q44.12,Q30.66
783976,Q92.79,2017-09-04,Moto,Q30.79,Q19.09,Q11.70
341995,Q135.67,2017-08-22,Moto,Q100.67,Q65.43,Q35.23
705992,Q111.38,2017-04-21,Moto,Q69.38,Q42.32,Q27.06
902256,Q107.76,2017-09-26,Moto,Q65.76,Q44.06,Q21.70
567046,Q138.67,2017-01-21,Moto,Q114.67,Q74.54,Q40.14
735067,Q126.81,2017-02-28,Moto,Q65.81,Q44.09,Q21.72
550948,Q131.72,2017-03-19,Moto,Q55.72,Q36.22,Q19.50
808357,Q117.33,2017-03-02,Moto,Q101.33,Q64.85,Q36.48
655154,Q118.17,2017-11-11,Moto,Q26.17,Q16.23,Q9.94
839796,Q90.10,2017-11-04,Moto,Q72.10,Q44.70,Q27.40
355833,Q120.33,2017-02-23,Moto,Q56.33,Q33.24,Q23.10
699374,Q54.74,2017-08-30,Moto,Q24.74,Q16.33,Q8.41
952302,Q140.73,2017-06-25,Moto,Q112.73,Q74.40,Q38.33
683905,Q242.09,2017-02-06,Moto,Q201.09,Q136.74,Q64.35
664321,Q116.22,2017-05-18,Moto,Q69.22,Q42.22,Q27.00
664321,Q109.23,2017-12-27,Moto,Q67.23,Q41.01,Q26.22
341574,Q138.00,2017-05-30,Moto,Q118.00,Q70.80,Q47.20
943379,Q184.02,2017-11-16,Moto,Q97.02,Q63.06,Q33.96
613192,Q160.10,2017-02-25,Moto,Q139.10,Q91.80,Q47.29
572582,Q215.28,2017-09-21,Moto,Q128.28,Q84.66,Q43.61
385531,Q99.47,2017-03-07,Moto,Q75.47,Q45.28,Q30.19
812276,Q173.80,2017-08-13,Moto,Q75.80,Q45.48,Q30.32
376079,Q141.39,2017-10-27,Moto,Q47.39,Q27.96,Q19.43
448148,Q137.44,2017-12-01,Moto,Q66.44,Q43.85,Q22.59
521475,Q118.58,2017-11-16,Moto,Q85.58,Q54.77,Q30.81
390172,Q190.30,2017-12-08,Moto,Q97.30,Q59.35,Q37.95
603779,Q135.91,2017-11-04,Moto,Q67.91,Q40.75,Q27.16
474370,Q116.02,2017-10-06,Moto,Q31.02,Q19.54,Q11.48
805592,Q133.78,2017-05-07,Moto,Q67.78,Q40.67,Q27.11
551324,Q136.72,2017-08-02,Moto,Q91.72,Q60.53,Q31.18
573255,Q154.38,2017-10-18,Moto,Q57.38,Q36.72,Q20.66
573255,Q102.00,2017-02-03,Moto,Q68.00,Q42.84,Q25.16
625552,Q150.50,2017-06-18,Moto,Q79.50,Q54.06,Q25.44
908340,Q112.23,2017-08-04,Moto,Q29.23,Q18.41,Q10.81
868666,Q143.41,2017-09-02,Moto,Q79.41,Q47.65,Q31.76
921511,Q158.44,2017-08-26,Moto,Q87.44,Q56.84,Q30.60
604447,Q159.86,2017-08-13,Moto,Q74.86,Q49.41,Q25.45
836743,Q74.35,2017-01-03,Moto,Q59.35,Q37.39,Q21.96
836743,Q68.90,2017-10-13,Moto,Q45.90,Q30.75,Q15.15
826003,Q96.71,2017-11-10,Moto,Q26.71,Q16.03,Q10.69
487221,Q155.41,2017-01-07,Moto,Q83.41,Q54.22,Q29.19
710028,Q119.31,2017-10-02,Moto,Q104.31,Q68.84,Q35.47
703344,Q83.31,2017-11-28,Moto,Q17.31,Q10.56,Q6.75
845376,Q91.61,2017-06-15,Moto,Q62.61,Q40.07,Q22.54
331701,Q111.24,2017-10-14,Moto,Q75.24,Q46.65,Q28.59
961474,Q173.94,2017-07-29,Moto,Q84.94,Q56.06,Q28.88
941016,Q151.34,2017-10-18,Moto,Q116.34,Q72.13,Q44.21
852914,Q177.08,2017-08-30,Moto,Q111.08,Q66.65,Q44.43
917240,Q143.60,2017-03-30,Moto,Q110.60,Q65.25,Q45.34
408135,Q107.87,2017-04-06,Moto,Q29.87,Q20.31,Q9.56
401214,Q147.73,2017-03-07,Moto,Q62.73,Q40.78,Q21.96
554368,Q159.44,2017-04-25,Moto,Q91.44,Q55.78,Q35.66
694403,Q60.73,2017-03-13,Moto,Q19.73,Q12.83,Q6.91
363180,Q105.09,2017-02-23,Moto,Q54.09,Q32.46,Q21.64
375409,Q167.41,2017-08-15,Moto,Q113.41,Q72.58,Q40.83
883355,Q144.47,2017-03-08,Moto,Q84.47,Q49.84,Q34.63
553177,Q173.23,2017-06-03,Moto,Q111.23,Q72.30,Q38.93
403715,Q98.62,2017-05-11,Moto,Q32.62,Q21.86,Q10.76
406177,Q122.91,2017-10-10,Moto,Q38.91,Q24.51,Q14.40
740832,Q127.80,2017-10-07,Moto,Q52.80,Q35.38,Q17.42
328905,Q62.21,2017-11-16,Moto,Q20.21,Q11.92,Q8.28
772652,Q123.22,2017-09-23,Moto,Q34.22,Q20.19,Q14.03
622648,Q82.27,2017-10-26,Moto,Q58.27,Q37.87,Q20.39
409100,Q185.10,2017-09-14,Moto,Q93.10,Q57.72,Q35.38
753662,Q135.37,2017-07-11,Moto,Q80.37,Q50.63,Q29.74
883499,Q150.07,2017-12-09,Moto,Q104.07,Q65.56,Q38.50
960958,Q109.85,2017-01-09,Moto,Q74.85,Q47.90,Q26.95
382833,Q88.99,2017-12-28,Moto,Q21.99,Q14.73,Q7.26
588872,Q114.02,2017-01-21,Moto,Q30.02,Q19.51,Q10.51
312614,Q71.61,2017-05-01,Moto,Q38.61,Q23.94,Q14.67
696749,Q70.23,2017-03-04,Moto,Q39.23,Q23.54,Q15.69
610393,Q75.85,2017-03-14,Moto,Q32.85,Q22.01,Q10.84
777710,Q107.13,2017-11-10,Moto,Q76.13,Q47.20,Q28.93
615588,Q50.20,2017-01-29,Moto,Q29.20,Q18.40,Q10.81
831035,Q162.30,2017-10-29,Moto,Q98.30,Q65.86,Q32.44
329839,Q60.66,2017-07-17,Moto,Q38.66,Q24.36,Q14.31
822958,Q72.16,2017-03-22,Moto,Q29.16,Q19.53,Q9.62
388906,Q149.81,2017-04-01,Moto,Q116.81,Q70.09,Q46.72
733551,Q186.36,2017-05-08,Moto,Q117.36,Q76.28,Q41.08
372674,Q83.74,2017-01-20,Moto,Q52.74,Q34.81,Q17.93
484793,Q156.64,2017-04-04,Moto,Q74.64,Q50.76,Q23.88
791371,Q134.51,2017-03-28,Moto,Q42.51,Q26.36,Q16.15
509524,Q78.84,2017-05-26,Moto,Q40.84,Q26.14,Q14.70
385556,Q56.15,2017-06-27,Moto,Q37.15,Q25.26,Q11.89
378754,Q148.47,2017-12-09,Moto,Q53.47,Q32.62,Q20.85
902638,Q131.81,2017-01-10,Moto,Q72.81,Q48.78,Q24.03
457292,Q106.90,2017-03-04,Moto,Q77.90,Q51.41,Q26.48
530344,Q158.03,2017-02-01,Moto,Q83.03,Q48.99,Q34.04
836841,Q118.82,2017-05-27,Moto,Q69.82,Q45.38,Q24.44
490555,Q128.24,2017-08-17,Moto,Q92.24,Q60.88,Q31.36
811425,Q138.77,2017-04-11,Moto,Q43.77,Q27.58,Q16.20
600181,Q99.59,2017-06-01,Moto,Q79.59,Q51.73,Q27.85
712409,Q57.33,2017-10-18,Moto,Q20.33,Q13.82,Q6.51
933781,Q128.27,2017-04-03,Moto,Q58.27,Q34.96,Q23.31
997108,Q158.39,2017-03-19,Moto,Q98.39,Q62.97,Q35.42
671779,Q138.35,2017-03-11,Moto,Q68.35,Q46.48,Q21.87
636291,Q143.20,2017-06-28,Moto,Q63.20,Q42.35,Q20.86
499051,Q96.34,2017-10-20,Moto,Q72.34,Q46.30,Q26.04
930888,Q108.18,2017-12-22,Moto,Q89.18,Q52.62,Q36.56
366595,Q110.46,2017-07-12,Moto,Q18.46,Q12.00,Q6.46
976782,Q144.39,2017-03-24,Moto,Q85.39,Q53.80,Q31.60
762663,Q149.42,2017-02-02,Moto,Q58.42,Q39.14,Q19.28
887835,Q167.76,2017-10-11,Moto,Q83.76,Q52.77,Q30.99
432080,Q83.54,2017-03-16,Moto,Q46.54,Q27.46,Q19.08
364133,Q116.22,2017-09-21,Moto,Q86.22,Q57.77,Q28.45
479909,Q99.25,2017-02-11,Moto,Q43.25,Q26.38,Q16.87
794798,Q187.92,2017-04-18,Moto,Q98.92,Q61.33,Q37.59
618179,Q127.52,2017-10-01,Moto,Q51.52,Q35.03,Q16.49
618179,Q104.65,2017-10-19,Moto,Q57.65,Q34.59,Q23.06
919481,Q119.92,2017-04-06,Moto,Q95.92,Q57.55,Q38.37
953169,Q122.06,2017-11-07,Moto,Q70.06,Q46.24,Q23.82
510248,Q96.46,2017-09-24,Moto,Q59.46,Q36.27,Q23.19
918855,Q102.70,2017-05-14,Moto,Q36.70,Q22.38,Q14.31
698883,Q128.71,2017-07-11,Moto,Q32.71,Q21.92,Q10.80
535693,Q187.28,2017-05-04,Moto,Q96.28,Q57.77,Q38.51
794037,Q94.04,2017-08-08,Moto,Q49.04,Q33.35,Q15.69
971705,Q168.31,2017-11-21,Moto,Q90.31,Q57.80,Q32.51
336858,Q76.65,2017-05-13,Moto,Q53.65,Q32.73,Q20.92
814313,Q104.09,2017-12-31,Moto,Q78.09,Q49.20,Q28.89
862671,Q87.26,2017-10-09,Moto,Q68.26,Q44.37,Q23.89
755398,Q117.82,2017-03-11,Moto,Q26.82,Q16.36,Q10.46
863658,Q89.61,2017-10-11,Moto,Q73.61,Q50.05,Q23.55
436188,Q162.58,2017-06-12,Moto,Q64.58,Q38.75,Q25.83
847580,Q129.06,2017-05-27,Moto,Q100.06,Q66.04,Q34.02
799044,Q109.53,2017-12-22,Moto,Q29.53,Q19.78,Q9.74
791499,Q98.83,2017-11-04,Moto,Q51.83,Q31.62,Q20.21
479523,Q182.00,2017-05-28,Moto,Q92.00,Q54.28,Q37.72
304384,Q137.91,2017-03-09,Moto,Q67.91,Q41.42,Q26.48
935007,Q99.16,2017-10-06,Moto,Q47.16,Q29.24,Q17.92
784941,Q82.09,2017-07-09,Moto,Q17.09,Q11.45,Q5.64
721023,Q202.71,2017-10-22,Moto,Q107.71,Q71.09,Q36.62
737231,Q169.60,2017-04-06,Moto,Q82.60,Q48.73,Q33.87
971275,Q41.64,2017-10-29,Moto,Q16.64,Q10.99,Q5.66
903545,Q104.74,2017-06-10,Moto,Q30.74,Q20.90,Q9.84
841262,Q69.23,2017-10-23,Moto,Q39.23,Q23.54,Q15.69
793232,Q150.58,2017-04-24,Moto,Q51.58,Q33.52,Q18.05
793232,Q180.80,2017-04-17,Moto,Q92.80,Q63.10,Q29.69
793232,Q161.65,2017-07-15,Moto,Q82.65,Q53.72,Q28.93
487062,Q77.46,2017-10-29,Moto,Q17.46,Q10.48,Q6.98
354656,Q71.56,2017-12-22,Moto,Q40.56,Q25.15,Q15.41
955158,Q106.15,2017-07-14,Moto,Q27.15,Q17.38,Q9.77
324767,Q75.67,2017-10-28,Moto,Q49.67,Q33.77,Q15.89
872820,Q175.52,2017-11-25,Moto,Q87.52,Q54.26,Q33.26
709822,Q172.60,2017-11-01,Moto,Q76.60,Q49.02,Q27.58
430006,Q68.27,2017-09-18,Moto,Q42.27,Q26.63,Q15.64
330181,Q72.32,2017-06-26,Moto,Q51.32,Q32.84,Q18.47
774522,Q96.77,2017-12-18,Moto,Q47.77,Q28.66,Q19.11
535179,Q116.97,2017-04-14,Moto,Q74.97,Q50.98,Q23.99
748454,Q128.20,2017-04-25,Moto,Q51.20,Q30.72,Q20.48
523330,Q175.01,2017-09-23,Moto,Q75.01,Q51.01,Q24.00
867481,Q117.19,2017-02-08,Moto,Q45.19,Q29.83,Q15.37
308626,Q76.21,2017-09-04,Moto,Q34.21,Q22.58,Q11.63
912147,Q168.92,2017-08-16,Moto,Q82.92,Q49.75,Q33.17
314242,Q145.69,2017-06-04,Moto,Q70.69,Q45.24,Q25.45
314242,Q130.03,2017-06-08,Moto,Q49.03,Q33.34,Q15.69
909017,Q156.43,2017-03-24,Moto,Q132.43,Q84.75,Q47.67
416782,Q112.71,2017-06-07,Moto,Q87.71,Q51.75,Q35.96
416782,Q95.04,2017-09-19,Moto,Q79.04,Q47.43,Q31.62
614656,Q118.34,2017-07-29,Moto,Q53.34,Q31.47,Q21.87
910188,Q103.57,2017-02-20,Moto,Q78.57,Q51.07,Q27.50
387244,Q149.13,2017-05-05,Moto,Q77.13,Q52.45,Q24.68
492281,Q174.42,2017-07-09,Moto,Q86.42,Q53.58,Q32.84
541629,Q224.20,2017-10-09,Moto,Q152.20,Q98.93,Q53.27
883383,Q156.26,2017-12-23,Moto,Q130.26,Q79.46,Q50.80
944693,Q157.44,2017-09-18,Moto,Q93.44,Q63.54,Q29.90
636211,Q77.30,2017-11-18,Moto,Q42.30,Q25.38,Q16.92
729207,Q96.56,2017-11-25,Moto,Q20.56,Q13.78,Q6.79
327710,Q87.36,2017-04-30,Moto,Q5.36,Q3.22,Q2.15
541920,Q37.49,2017-09-22,Moto,Q17.49,Q10.32,Q7.17
980450,Q91.27,2017-03-21,Moto,Q36.27,Q23.21,Q13.06
980450,Q109.31,2017-06-22,Moto,Q71.31,Q48.49,Q22.82
979201,Q124.93,2017-11-13,Moto,Q77.93,Q49.87,Q28.05
811650,Q138.35,2017-09-22,Moto,Q59.35,Q37.98,Q21.37
751247,Q124.58,2017-11-01,Moto,Q65.58,Q40.00,Q25.57
512841,Q133.83,2017-05-03,Moto,Q85.83,Q50.64,Q35.19
966346,Q162.73,2017-05-05,Moto,Q112.73,Q69.89,Q42.84
402983,Q205.17,2017-01-23,Moto,Q109.17,Q66.59,Q42.58
939922,Q147.39,2017-12-28,Moto,Q63.39,Q43.10,Q20.28
846631,Q107.62,2017-11-29,Moto,Q33.62,Q21.52,Q12.10
511769,Q87.30,2017-02-15,Moto,Q36.30,Q23.23,Q13.07
355979,Q62.04,2017-11-18,Moto,Q24.04,Q14.18,Q9.85
992997,Q189.00,2017-08-24,Moto,Q89.00,Q56.07,Q32.93
402791,Q127.62,2017-12-22,Moto,Q84.62,Q55.85,Q28.77
889708,Q141.45,2017-01-06,Moto,Q55.45,Q36.04,Q19.41
707511,Q152.02,2017-01-03,Moto,Q82.02,Q49.21,Q32.81
707511,Q132.41,2017-04-16,Moto,Q37.41,Q23.57,Q13.84
799067,Q87.97,2017-06-15,Moto,Q50.97,Q32.62,Q18.35
799067,Q80.05,2017-01-17,Moto,Q48.05,Q31.71,Q16.34
700651,Q129.92,2017-09-26,Moto,Q98.92,Q59.35,Q39.57
742672,Q194.79,2017-09-24,Moto,Q124.79,Q73.62,Q51.16
970829,Q91.83,2017-01-29,Moto,Q33.83,Q22.67,Q11.16
944014,Q113.64,2017-12-12,Moto,Q80.64,Q53.22,Q27.42
925518,Q139.75,2017-03-21,Moto,Q40.75,Q27.71,Q13.04
354478,Q82.13,2017-01-02,Moto,Q43.13,Q28.04,Q15.10
380124,Q186.77,2017-08-13,Moto,Q97.77,Q57.68,Q40.08
380124,Q80.84,2017-12-16,Moto,Q43.84,Q29.81,Q14.03
703866,Q73.55,2017-08-04,Moto,Q48.55,Q32.04,Q16.51
968073,Q148.27,2017-06-15,Moto,Q67.27,Q43.05,Q24.22
968073,Q120.50,2017-07-09,Moto,Q76.50,Q46.67,Q29.84
968073,Q89.49,2017-08-08,Moto,Q35.49,Q21.65,Q13.84
800377,Q89.14,2017-06-26,Moto,Q51.14,Q34.26,Q16.87
622782,Q148.57,2017-07-27,Moto,Q110.57,Q67.45,Q43.12
622782,Q99.71,2017-09-10,Moto,Q69.71,Q43.22,Q26.49
634754,Q123.48,2017-03-22,Moto,Q90.48,Q61.52,Q28.95
634754,Q161.61,2017-03-17,Moto,Q100.61,Q62.38,Q38.23
766082,Q83.00,2017-08-29,Moto,Q38.00,Q25.46,Q12.54
766082,Q161.42,2017-10-01,Moto,Q85.42,Q54.67,Q30.75
890957,Q96.78,2017-09-02,Moto,Q33.78,Q20.60,Q13.17
766460,Q94.26,2017-07-27,Moto,Q41.26,Q25.17,Q16.09
766460,Q100.83,2017-02-04,Moto,Q61.83,Q38.34,Q23.50
