ID,factura,Fecha,vehiculo,costo_total,costo_directo,costo_fijo
772360,Q72.58,2017-03-20,Camion_5,Q55.58,Q33.90,Q21.67
772360,Q130.47,2017-12-19,Camion_5,Q84.47,Q49.84,Q34.63
632347,Q91.95,2017-07-30,Camion_5,Q55.95,Q38.05,Q17.90
632347,Q87.71,2017-02-06,Camion_5,Q69.71,Q42.53,Q27.19
746242,Q103.12,2017-08-30,Camion_5,Q55.12,Q34.17,Q20.95
520206,Q132.84,2017-05-31,Camion_5,Q112.84,Q73.34,Q39.49
520206,Q153.18,2017-03-02,Camion_5,Q101.18,Q59.70,Q41.48
520206,Q162.11,2017-06-23,Camion_5,Q96.11,Q65.36,Q30.76
520206,Q184.50,2017-05-09,Camion_5,Q118.50,Q80.58,Q37.92
520206,Q147.70,2017-03-14,Camion_5,Q130.70,Q81.03,Q49.67
520206,Q162.43,2017-04-25,Camion_5,Q138.43,Q87.21,Q51.22
520206,Q117.45,2017-12-23,Camion_5,Q80.45,Q48.27,Q32.18
520206,Q167.44,2017-11-20,Camion_5,Q104.44,Q63.71,Q40.73
520206,Q102.04,2017-06-14,Camion_5,Q85.04,Q57.82,Q27.21
520206,Q126.66,2017-02-03,Camion_5,Q96.66,Q64.76,Q31.90
520206,Q168.20,2017-04-04,Camion_5,Q110.20,Q69.43,Q40.78
520206,Q172.74,2017-10-10,Camion_5,Q134.74,Q86.23,Q48.51
520206,Q171.94,2017-09-22,Camion_5,Q134.94,Q85.01,Q49.93
520206,Q142.09,2017-07-23,Camion_5,Q127.09,Q81.34,Q45.75
520206,Q133.04,2017-03-09,Camion_5,Q95.04,Q61.78,Q33.27
520206,Q151.84,2017-07-24,Camion_5,Q114.84,Q70.05,Q44.79
520206,Q163.16,2017-01-24,Camion_5,Q123.16,Q73.90,Q49.26
520206,Q156.24,2017-04-07,Camion_5,Q88.24,Q60.00,Q28.24
520206,Q166.02,2017-09-16,Camion_5,Q113.02,Q75.72,Q37.30
520206,Q158.89,2017-10-18,Camion_5,Q100.89,Q68.60,Q32.28
520206,Q179.87,2017-04-16,Camion_5,Q107.87,Q65.80,Q42.07
345760,Q120.46,2017-01-19,Camion_5,Q67.46,Q45.20,Q22.26
345760,Q153.12,2017-09-29,Camion_5,Q102.12,Q63.31,Q38.80
345760,Q121.73,2017-03-23,Camion_5,Q91.73,Q62.37,Q29.35
345760,Q105.48,2017-02-23,Camion_5,Q89.48,Q54.58,Q34.90
345760,Q152.51,2017-07-05,Camion_5,Q79.51,Q49.29,Q30.21
345760,Q138.31,2017-05-29,Camion_5,Q80.31,Q53.00,Q27.30
345760,Q76.20,2017-03-03,Camion_5,Q57.20,Q37.75,Q19.45
345760,Q88.17,2017-06-06,Camion_5,Q35.17,Q21.10,Q14.07
345760,Q104.73,2017-10-13,Camion_5,Q42.73,Q28.63,Q14.10
345760,Q149.49,2017-06-15,Camion_5,Q83.49,Q54.27,Q29.22
345760,Q95.21,2017-05-08,Camion_5,Q42.21,Q27.44,Q14.77
345760,Q142.18,2017-01-30,Camion_5,Q75.18,Q45.86,Q29.32
345760,Q81.33,2017-10-07,Camion_5,Q48.33,Q30.93,Q17.40
533957,Q215.04,2017-02-12,Camion_5,Q186.04,Q117.21,Q68.84
533957,Q190.06,2017-06-11,Camion_5,Q162.06,Q110.20,Q51.86
533957,Q231.22,2017-03-08,Camion_5,Q170.22,Q105.54,Q64.68
461730,Q137.12,2017-08-14,Camion_5,Q108.12,Q67.03,Q41.09
461730,Q189.14,2017-09-18,Camion_5,Q122.14,Q80.61,Q41.53
461730,Q146.26,2017-02-10,Camion_5,Q83.26,Q54.12,Q29.14
461730,Q137.76,2017-12-20,Camion_5,Q111.76,Q76.00,Q35.76
461730,Q124.62,2017-11-07,Camion_5,Q100.62,Q62.38,Q38.23
461730,Q147.12,2017-06-22,Camion_5,Q86.12,Q55.12,Q31.00
461730,Q179.38,2017-06-28,Camion_5,Q109.38,Q72.19,Q37.19
461730,Q158.02,2017-11-01,Camion_5,Q120.02,Q75.61,Q44.41
461730,Q193.52,2017-05-25,Camion_5,Q128.52,Q75.83,Q52.69
461730,Q101.93,2017-08-31,Camion_5,Q83.93,Q55.40,Q28.54
314077,Q206.89,2017-09-27,Camion_5,Q136.89,Q80.77,Q56.13
314077,Q172.45,2017-12-30,Camion_5,Q136.45,Q91.42,Q45.03
314077,Q195.09,2017-01-22,Camion_5,Q131.09,Q85.21,Q45.88
314077,Q96.44,2017-05-14,Camion_5,Q79.44,Q50.05,Q29.39
314077,Q225.07,2017-02-22,Camion_5,Q150.07,Q99.05,Q51.02
314077,Q136.07,2017-12-19,Camion_5,Q101.07,Q59.63,Q41.44
314077,Q181.83,2017-12-19,Camion_5,Q145.83,Q94.79,Q51.04
893877,Q341.39,2017-09-10,Camion_5,Q276.39,Q174.12,Q102.26
721572,Q150.16,2017-05-21,Camion_5,Q101.16,Q68.79,Q32.37
695917,Q122.45,2017-10-14,Camion_5,Q57.45,Q33.90,Q23.56
695917,Q119.20,2017-10-28,Camion_5,Q65.20,Q41.08,Q24.12
695917,Q120.23,2017-04-13,Camion_5,Q76.23,Q50.31,Q25.92
695917,Q178.87,2017-05-28,Camion_5,Q115.87,Q71.84,Q44.03
692516,Q94.64,2017-09-15,Camion_5,Q44.64,Q30.36,Q14.29
692516,Q115.33,2017-10-06,Camion_5,Q94.33,Q61.31,Q33.01
692516,Q119.10,2017-06-30,Camion_5,Q54.10,Q34.08,Q20.02
692516,Q127.00,2017-04-24,Camion_5,Q106.00,Q64.66,Q41.34
692516,Q152.52,2017-07-10,Camion_5,Q98.52,Q65.02,Q33.50
593137,Q138.95,2017-06-30,Camion_5,Q74.95,Q50.21,Q24.73
593137,Q88.95,2017-06-07,Camion_5,Q72.95,Q43.77,Q29.18
593137,Q91.38,2017-02-28,Camion_5,Q73.38,Q43.30,Q30.09
742032,Q131.43,2017-06-21,Camion_5,Q116.43,Q75.68,Q40.75
902252,Q102.14,2017-11-16,Camion_5,Q68.14,Q42.93,Q25.21
645325,Q133.25,2017-03-17,Camion_5,Q103.25,Q60.92,Q42.33
313796,Q139.68,2017-02-07,Camion_5,Q116.68,Q73.51,Q43.17
313796,Q198.99,2017-11-26,Camion_5,Q126.99,Q85.09,Q41.91
313796,Q113.01,2017-04-01,Camion_5,Q78.01,Q47.59,Q30.42
924790,Q169.84,2017-01-15,Camion_5,Q143.84,Q96.37,Q47.47
334144,Q149.50,2017-04-22,Camion_5,Q101.50,Q61.91,Q39.58
334144,Q148.01,2017-12-11,Camion_5,Q80.01,Q49.61,Q30.41
593659,Q141.08,2017-09-15,Camion_5,Q101.08,Q63.68,Q37.40
814541,Q212.97,2017-11-14,Camion_5,Q139.97,Q90.98,Q48.99
342888,Q120.58,2017-05-28,Camion_5,Q95.58,Q58.30,Q37.27
794619,Q200.78,2017-07-19,Camion_5,Q137.78,Q86.80,Q50.98
794619,Q145.34,2017-07-23,Camion_5,Q114.34,Q72.04,Q42.31
708409,Q294.82,2017-10-21,Camion_5,Q266.82,Q176.10,Q90.72
708409,Q316.56,2017-09-29,Camion_5,Q281.56,Q180.20,Q101.36
401027,Q143.54,2017-12-26,Camion_5,Q128.54,Q78.41,Q50.13
401027,Q119.82,2017-05-28,Camion_5,Q91.82,Q62.44,Q29.38
401027,Q158.48,2017-04-10,Camion_5,Q112.48,Q69.74,Q42.74
910063,Q98.86,2017-02-24,Camion_5,Q53.86,Q31.78,Q22.08
910063,Q139.92,2017-11-11,Camion_5,Q72.92,Q43.75,Q29.17
910063,Q125.56,2017-09-23,Camion_5,Q53.56,Q32.14,Q21.42
910063,Q102.21,2017-07-01,Camion_5,Q71.21,Q45.57,Q25.64
910063,Q139.10,2017-07-21,Camion_5,Q82.10,Q52.55,Q29.56
910063,Q116.75,2017-09-27,Camion_5,Q94.75,Q61.59,Q33.16
846484,Q120.10,2017-06-21,Camion_5,Q100.10,Q62.06,Q38.04
488633,Q134.75,2017-08-11,Camion_5,Q80.75,Q48.45,Q32.30
523841,Q225.87,2017-01-20,Camion_5,Q191.87,Q118.96,Q72.91
692752,Q133.47,2017-01-22,Camion_5,Q114.47,Q67.54,Q46.93
692752,Q119.26,2017-04-12,Camion_5,Q102.26,Q65.45,Q36.81
692752,Q87.02,2017-12-08,Camion_5,Q53.02,Q36.05,Q16.97
692752,Q106.18,2017-03-07,Camion_5,Q55.18,Q37.52,Q17.66
985255,Q173.57,2017-12-11,Camion_5,Q116.57,Q71.11,Q45.46
865033,Q136.66,2017-01-05,Camion_5,Q96.66,Q59.93,Q36.73
865033,Q148.71,2017-04-15,Camion_5,Q74.71,Q50.06,Q24.65
865033,Q117.01,2017-05-18,Camion_5,Q73.01,Q49.65,Q23.36
865004,Q151.75,2017-01-11,Camion_5,Q105.75,Q67.68,Q38.07
865004,Q175.30,2017-03-19,Camion_5,Q135.30,Q86.59,Q48.71
693193,Q88.02,2017-12-10,Camion_5,Q42.02,Q26.05,Q15.97
693193,Q96.22,2017-10-28,Camion_5,Q51.22,Q30.22,Q21.00
693193,Q117.60,2017-10-14,Camion_5,Q61.60,Q41.27,Q20.33
693193,Q110.49,2017-05-31,Camion_5,Q54.49,Q33.24,Q21.25
680637,Q73.50,2017-07-17,Camion_5,Q33.50,Q22.78,Q10.72
680637,Q94.87,2017-05-07,Camion_5,Q24.87,Q16.91,Q7.96
680637,Q131.21,2017-04-16,Camion_5,Q72.21,Q45.49,Q26.72
680637,Q114.78,2017-10-22,Camion_5,Q67.78,Q42.02,Q25.75
698133,Q133.58,2017-04-04,Camion_5,Q65.58,Q43.28,Q22.30
698133,Q74.31,2017-09-24,Camion_5,Q46.31,Q30.56,Q15.74
552351,Q115.95,2017-06-02,Camion_5,Q43.95,Q28.57,Q15.38
552351,Q108.35,2017-04-13,Camion_5,Q86.35,Q50.95,Q35.40
552351,Q115.91,2017-10-15,Camion_5,Q79.91,Q47.95,Q31.97
389704,Q116.10,2017-10-13,Camion_5,Q41.10,Q27.54,Q13.56
389704,Q95.88,2017-12-31,Camion_5,Q46.88,Q29.54,Q17.35
532415,Q137.35,2017-08-20,Camion_5,Q116.35,Q69.81,Q46.54
532415,Q212.83,2017-10-21,Camion_5,Q171.83,Q109.97,Q61.86
737213,Q179.00,2017-05-07,Camion_5,Q118.00,Q77.88,Q40.12
737213,Q141.81,2017-04-14,Camion_5,Q95.81,Q65.15,Q30.66
701573,Q356.92,2017-09-22,Camion_5,Q309.92,Q189.05,Q120.87
458537,Q175.15,2017-03-09,Camion_5,Q108.15,Q68.13,Q40.01
458537,Q153.79,2017-12-10,Camion_5,Q119.79,Q80.26,Q39.53
458537,Q161.67,2017-03-16,Camion_5,Q138.67,Q85.97,Q52.69
458537,Q102.99,2017-01-28,Camion_5,Q73.99,Q45.13,Q28.86
458537,Q102.98,2017-09-23,Camion_5,Q76.98,Q50.80,Q26.17
458537,Q158.83,2017-03-19,Camion_5,Q109.83,Q73.59,Q36.25
582941,Q124.15,2017-06-17,Camion_5,Q101.15,Q66.76,Q34.39
582941,Q165.81,2017-12-18,Camion_5,Q113.81,Q76.25,Q37.56
582941,Q157.23,2017-03-13,Camion_5,Q139.23,Q83.54,Q55.69
582941,Q182.72,2017-10-03,Camion_5,Q129.72,Q86.91,Q42.81
582941,Q179.78,2017-07-10,Camion_5,Q135.78,Q81.47,Q54.31
582941,Q187.55,2017-05-29,Camion_5,Q112.55,Q67.53,Q45.02
582941,Q156.94,2017-08-01,Camion_5,Q116.94,Q69.00,Q47.95
582941,Q136.30,2017-03-03,Camion_5,Q119.30,Q78.74,Q40.56
582941,Q165.73,2017-07-23,Camion_5,Q137.73,Q82.64,Q55.09
582941,Q192.15,2017-03-07,Camion_5,Q135.15,Q83.79,Q51.36
582941,Q133.42,2017-04-18,Camion_5,Q66.42,Q43.84,Q22.58
582941,Q168.91,2017-08-04,Camion_5,Q134.91,Q87.69,Q47.22
582941,Q149.39,2017-11-03,Camion_5,Q127.39,Q82.80,Q44.59
582941,Q140.69,2017-04-29,Camion_5,Q79.69,Q51.00,Q28.69
582941,Q118.06,2017-08-30,Camion_5,Q84.06,Q52.12,Q31.94
582941,Q100.04,2017-04-24,Camion_5,Q81.04,Q51.05,Q29.98
582941,Q122.51,2017-06-28,Camion_5,Q74.51,Q45.45,Q29.06
582941,Q117.56,2017-05-21,Camion_5,Q94.56,Q60.52,Q34.04
582941,Q107.33,2017-01-07,Camion_5,Q81.33,Q55.31,Q26.03
582941,Q106.48,2017-12-17,Camion_5,Q72.48,Q47.11,Q25.37
582941,Q176.78,2017-09-20,Camion_5,Q134.78,Q86.26,Q48.52
582941,Q124.90,2017-05-21,Camion_5,Q74.90,Q49.44,Q25.47
582941,Q131.90,2017-02-28,Camion_5,Q83.90,Q57.05,Q26.85
582941,Q122.70,2017-08-21,Camion_5,Q68.70,Q43.97,Q24.73
582941,Q122.48,2017-01-03,Camion_5,Q101.48,Q61.90,Q39.58
582941,Q149.84,2017-08-01,Camion_5,Q79.84,Q47.91,Q31.94
582941,Q116.50,2017-02-25,Camion_5,Q79.50,Q53.27,Q26.24
431352,Q169.56,2017-03-04,Camion_5,Q94.56,Q57.68,Q36.88
431352,Q176.95,2017-06-01,Camion_5,Q107.95,Q64.77,Q43.18
431352,Q91.96,2017-05-24,Camion_5,Q47.96,Q29.74,Q18.23
431352,Q88.67,2017-07-22,Camion_5,Q64.67,Q43.33,Q21.34
946301,Q129.70,2017-06-14,Camion_5,Q102.70,Q61.62,Q41.08
967232,Q101.26,2017-05-08,Camion_5,Q62.26,Q41.09,Q21.17
981129,Q122.33,2017-12-26,Camion_5,Q57.33,Q36.12,Q21.21
548291,Q192.06,2017-08-07,Camion_5,Q143.06,Q94.42,Q48.64
548291,Q174.43,2017-01-19,Camion_5,Q154.43,Q94.20,Q60.23
548291,Q146.13,2017-09-01,Camion_5,Q98.13,Q64.76,Q33.36
756853,Q168.39,2017-09-19,Camion_5,Q95.39,Q63.91,Q31.48
898353,Q124.67,2017-05-25,Camion_5,Q109.67,Q70.19,Q39.48
898353,Q168.66,2017-09-25,Camion_5,Q137.66,Q88.10,Q49.56
898353,Q141.40,2017-08-04,Camion_5,Q98.40,Q63.96,Q34.44
898353,Q191.52,2017-08-19,Camion_5,Q132.52,Q83.49,Q49.03
771420,Q154.43,2017-07-04,Camion_5,Q91.43,Q60.34,Q31.09
771420,Q137.54,2017-08-18,Camion_5,Q96.54,Q61.78,Q34.75
408263,Q221.13,2017-12-21,Camion_5,Q168.13,Q110.96,Q57.16
408263,Q200.46,2017-06-23,Camion_5,Q166.46,Q101.54,Q64.92
408263,Q160.14,2017-12-08,Camion_5,Q122.14,Q79.39,Q42.75
408263,Q150.26,2017-03-20,Camion_5,Q102.26,Q61.36,Q40.90
408263,Q179.98,2017-05-15,Camion_5,Q117.98,Q69.61,Q48.37
408263,Q184.88,2017-06-28,Camion_5,Q115.88,Q74.16,Q41.72
408263,Q189.05,2017-04-30,Camion_5,Q132.05,Q83.19,Q48.86
922168,Q115.88,2017-12-19,Camion_5,Q84.88,Q56.87,Q28.01
929943,Q311.33,2017-08-24,Camion_5,Q270.33,Q181.12,Q89.21
782527,Q142.67,2017-12-06,Camion_5,Q72.67,Q47.96,Q24.71
782527,Q177.81,2017-02-24,Camion_5,Q129.81,Q81.78,Q48.03
681664,Q179.86,2017-06-09,Camion_5,Q115.86,Q71.83,Q44.03
311188,Q127.54,2017-09-09,Camion_5,Q94.54,Q64.29,Q30.25
520205,Q162.70,2017-01-30,Camion_5,Q96.70,Q57.05,Q39.65
520205,Q147.67,2017-08-20,Camion_5,Q129.67,Q86.88,Q42.79
519990,Q112.27,2017-12-17,Camion_5,Q54.27,Q36.36,Q17.91
955020,Q159.34,2017-02-24,Camion_5,Q98.34,Q62.94,Q35.40
383173,Q168.48,2017-04-05,Camion_5,Q103.48,Q69.33,Q34.15
383173,Q118.15,2017-05-20,Camion_5,Q100.15,Q65.10,Q35.05
383173,Q164.19,2017-08-22,Camion_5,Q106.19,Q66.90,Q39.29
383173,Q134.34,2017-05-14,Camion_5,Q82.34,Q54.34,Q27.99
383173,Q133.58,2017-11-22,Camion_5,Q91.58,Q60.44,Q31.14
503822,Q237.63,2017-09-07,Camion_5,Q193.63,Q123.93,Q69.71
457229,Q177.41,2017-02-27,Camion_5,Q107.41,Q73.04,Q34.37
692362,Q271.72,2017-03-06,Camion_5,Q251.72,Q158.58,Q93.14
417632,Q166.83,2017-11-10,Camion_5,Q135.83,Q81.50,Q54.33
417632,Q224.98,2017-04-02,Camion_5,Q158.98,Q108.11,Q50.87
484026,Q269.10,2017-11-03,Camion_5,Q235.10,Q145.76,Q89.34
946343,Q153.56,2017-07-12,Camion_5,Q97.56,Q60.49,Q37.07
952719,Q279.10,2017-05-04,Camion_5,Q259.10,Q160.64,Q98.46
952719,Q266.66,2017-01-23,Camion_5,Q251.66,Q171.13,Q80.53
952719,Q309.99,2017-05-20,Camion_5,Q282.99,Q181.11,Q101.88
952719,Q264.18,2017-07-24,Camion_5,Q225.18,Q132.86,Q92.32
952719,Q298.89,2017-03-21,Camion_5,Q234.89,Q157.38,Q77.51
952719,Q325.72,2017-11-12,Camion_5,Q265.72,Q159.43,Q106.29
602637,Q132.69,2017-06-08,Camion_5,Q82.69,Q55.40,Q27.29
602637,Q144.83,2017-07-24,Camion_5,Q80.83,Q53.35,Q27.48
602637,Q146.86,2017-06-06,Camion_5,Q120.86,Q76.14,Q44.72
994123,Q157.58,2017-09-22,Camion_5,Q98.58,Q61.12,Q37.46
841741,Q269.84,2017-09-06,Camion_5,Q231.84,Q150.70,Q81.14
527495,Q152.58,2017-01-13,Camion_5,Q83.58,Q50.15,Q33.43
527495,Q189.61,2017-07-10,Camion_5,Q127.61,Q85.50,Q42.11
527495,Q136.10,2017-10-15,Camion_5,Q95.10,Q62.77,Q32.34
527495,Q116.19,2017-07-19,Camion_5,Q69.19,Q42.90,Q26.29
527495,Q139.17,2017-11-25,Camion_5,Q65.17,Q41.06,Q24.11
527495,Q167.54,2017-11-11,Camion_5,Q101.54,Q68.03,Q33.51
575887,Q152.53,2017-06-21,Camion_5,Q112.53,Q67.52,Q45.01
427110,Q145.99,2017-02-25,Camion_5,Q76.99,Q47.73,Q29.25
427110,Q101.31,2017-10-06,Camion_5,Q75.31,Q51.21,Q24.10
427110,Q149.35,2017-04-08,Camion_5,Q116.35,Q75.63,Q40.72
427110,Q168.14,2017-09-19,Camion_5,Q107.14,Q71.79,Q35.36
427110,Q162.94,2017-10-27,Camion_5,Q99.94,Q61.96,Q37.98
427110,Q124.77,2017-12-24,Camion_5,Q66.77,Q42.73,Q24.04
427110,Q79.07,2017-05-05,Camion_5,Q57.07,Q37.09,Q19.97
427110,Q109.79,2017-06-19,Camion_5,Q93.79,Q56.27,Q37.52
427110,Q135.65,2017-06-20,Camion_5,Q112.65,Q67.59,Q45.06
850454,Q131.78,2017-07-07,Camion_5,Q101.78,Q68.19,Q33.59
505411,Q75.72,2017-09-29,Camion_5,Q58.72,Q38.17,Q20.55
505411,Q182.24,2017-09-24,Camion_5,Q127.24,Q82.70,Q44.53
505411,Q98.14,2017-12-14,Camion_5,Q79.14,Q47.48,Q31.66
505411,Q145.77,2017-08-03,Camion_5,Q120.77,Q74.88,Q45.89
505411,Q128.08,2017-05-18,Camion_5,Q92.08,Q57.09,Q34.99
765467,Q127.28,2017-04-09,Camion_5,Q72.28,Q46.26,Q26.02
327924,Q159.16,2017-11-12,Camion_5,Q101.16,Q67.78,Q33.38
327924,Q142.32,2017-10-03,Camion_5,Q84.32,Q51.43,Q32.88
327924,Q153.76,2017-11-29,Camion_5,Q111.76,Q70.41,Q41.35
327924,Q158.08,2017-01-28,Camion_5,Q85.08,Q50.20,Q34.88
327924,Q144.96,2017-08-09,Camion_5,Q71.96,Q46.77,Q25.19
327924,Q210.72,2017-07-12,Camion_5,Q144.72,Q96.96,Q47.76
327924,Q184.18,2017-06-18,Camion_5,Q113.18,Q69.04,Q44.14
327924,Q151.95,2017-10-05,Camion_5,Q116.95,Q74.85,Q42.10
327924,Q135.30,2017-07-20,Camion_5,Q98.30,Q58.98,Q39.32
327924,Q147.94,2017-01-16,Camion_5,Q99.94,Q67.96,Q31.98
327924,Q158.87,2017-05-18,Camion_5,Q96.87,Q60.06,Q36.81
327924,Q184.59,2017-04-02,Camion_5,Q134.59,Q83.45,Q51.15
734889,Q154.09,2017-06-30,Camion_5,Q92.09,Q57.09,Q34.99
672186,Q219.99,2017-03-27,Camion_5,Q156.99,Q97.33,Q59.66
972780,Q226.39,2017-08-31,Camion_5,Q165.39,Q110.81,Q54.58
972780,Q164.57,2017-10-13,Camion_5,Q120.57,Q72.34,Q48.23
313666,Q132.82,2017-02-27,Camion_5,Q108.82,Q72.91,Q35.91
313666,Q93.94,2017-06-19,Camion_5,Q65.94,Q40.88,Q25.06
313666,Q156.14,2017-07-20,Camion_5,Q122.14,Q81.83,Q40.31
313666,Q203.97,2017-05-14,Camion_5,Q128.97,Q82.54,Q46.43
313666,Q176.64,2017-07-04,Camion_5,Q127.64,Q82.97,Q44.67
956720,Q81.41,2017-04-24,Camion_5,Q66.41,Q41.84,Q24.57
604830,Q112.21,2017-06-14,Camion_5,Q73.21,Q46.12,Q27.09
331345,Q114.06,2017-11-05,Camion_5,Q43.06,Q27.99,Q15.07
331345,Q96.98,2017-01-01,Camion_5,Q47.98,Q31.19,Q16.79
886019,Q107.41,2017-07-18,Camion_5,Q77.41,Q48.77,Q28.64
507034,Q104.83,2017-05-02,Camion_5,Q40.83,Q24.50,Q16.33
611605,Q276.10,2017-09-22,Camion_5,Q215.10,Q135.51,Q79.59
611605,Q200.07,2017-08-08,Camion_5,Q169.07,Q106.51,Q62.55
611605,Q238.82,2017-05-13,Camion_5,Q193.82,Q122.11,Q71.71
700671,Q156.01,2017-10-31,Camion_5,Q103.01,Q69.02,Q33.99
700671,Q99.62,2017-10-15,Camion_5,Q48.62,Q30.14,Q18.47
700671,Q101.66,2017-06-22,Camion_5,Q44.66,Q29.03,Q15.63
700671,Q120.03,2017-04-25,Camion_5,Q83.03,Q56.46,Q26.57
570545,Q170.46,2017-06-30,Camion_5,Q99.46,Q67.64,Q31.83
570545,Q125.79,2017-08-25,Camion_5,Q96.79,Q57.11,Q39.69
570545,Q101.49,2017-05-03,Camion_5,Q53.49,Q36.37,Q17.12
570545,Q110.23,2017-09-11,Camion_5,Q60.23,Q37.34,Q22.89
570545,Q137.67,2017-03-03,Camion_5,Q110.67,Q65.29,Q45.37
366020,Q134.72,2017-07-04,Camion_5,Q98.72,Q65.16,Q33.57
943073,Q82.70,2017-07-16,Camion_5,Q48.70,Q31.66,Q17.05
943073,Q97.15,2017-06-24,Camion_5,Q77.15,Q51.69,Q25.46
943073,Q119.96,2017-12-08,Camion_5,Q49.96,Q29.98,Q19.98
402057,Q155.26,2017-09-17,Camion_5,Q81.26,Q55.26,Q26.00
370871,Q219.96,2017-10-05,Camion_5,Q154.96,Q103.82,Q51.14
582585,Q188.14,2017-07-31,Camion_5,Q115.14,Q74.84,Q40.30
687492,Q116.96,2017-04-04,Camion_5,Q85.96,Q55.87,Q30.09
305561,Q125.47,2017-08-18,Camion_5,Q65.47,Q40.59,Q24.88
305561,Q112.51,2017-08-17,Camion_5,Q66.51,Q44.56,Q21.95
305561,Q147.56,2017-09-19,Camion_5,Q101.56,Q60.94,Q40.63
305561,Q143.21,2017-06-28,Camion_5,Q102.21,Q62.35,Q39.86
305561,Q58.55,2017-09-26,Camion_5,Q43.55,Q26.57,Q16.99
305561,Q112.41,2017-11-11,Camion_5,Q50.41,Q30.25,Q20.16
305561,Q114.14,2017-07-03,Camion_5,Q60.14,Q40.30,Q19.85
484922,Q170.07,2017-01-16,Camion_5,Q135.07,Q81.04,Q54.03
557737,Q166.63,2017-08-13,Camion_5,Q130.63,Q88.83,Q41.80
689969,Q157.15,2017-02-10,Camion_5,Q93.15,Q55.89,Q37.26
957060,Q200.55,2017-01-22,Camion_5,Q145.55,Q96.06,Q49.49
957060,Q137.12,2017-08-02,Camion_5,Q82.12,Q49.27,Q32.85
585166,Q195.53,2017-08-28,Camion_5,Q139.53,Q90.69,Q48.83
585166,Q125.13,2017-02-25,Camion_5,Q107.13,Q65.35,Q41.78
585166,Q179.97,2017-09-27,Camion_5,Q120.97,Q78.63,Q42.34
585166,Q171.79,2017-02-19,Camion_5,Q142.79,Q91.39,Q51.41
585166,Q148.83,2017-12-17,Camion_5,Q132.83,Q78.37,Q54.46
585166,Q173.82,2017-09-09,Camion_5,Q106.82,Q64.09,Q42.73
935823,Q150.22,2017-03-01,Camion_5,Q82.22,Q48.51,Q33.71
366146,Q157.00,2017-04-03,Camion_5,Q123.00,Q78.72,Q44.28
542143,Q184.50,2017-03-03,Camion_5,Q137.50,Q90.75,Q46.75
973076,Q178.57,2017-02-10,Camion_5,Q116.57,Q71.11,Q45.46
973076,Q161.11,2017-03-21,Camion_5,Q141.11,Q90.31,Q50.80
399066,Q88.06,2017-03-29,Camion_5,Q63.06,Q40.99,Q22.07
785016,Q128.95,2017-08-18,Camion_5,Q103.95,Q69.64,Q34.30
548448,Q175.87,2017-10-07,Camion_5,Q112.87,Q71.11,Q41.76
478969,Q129.39,2017-10-01,Camion_5,Q65.39,Q39.24,Q26.16
478969,Q146.13,2017-12-22,Camion_5,Q120.13,Q75.68,Q44.45
478969,Q128.07,2017-02-24,Camion_5,Q54.07,Q36.77,Q17.30
478969,Q134.58,2017-01-31,Camion_5,Q91.58,Q60.44,Q31.14
478969,Q105.00,2017-12-10,Camion_5,Q57.00,Q34.77,Q22.23
478969,Q143.96,2017-01-28,Camion_5,Q110.96,Q65.46,Q45.49
478969,Q180.66,2017-02-10,Camion_5,Q121.66,Q81.51,Q40.15
478969,Q167.79,2017-09-18,Camion_5,Q114.79,Q67.73,Q47.06
478969,Q173.65,2017-12-25,Camion_5,Q120.65,Q71.18,Q49.47
478969,Q139.83,2017-12-02,Camion_5,Q77.83,Q51.37,Q26.46
478969,Q160.69,2017-10-16,Camion_5,Q105.69,Q67.64,Q38.05
478969,Q139.41,2017-01-29,Camion_5,Q123.41,Q72.81,Q50.60
478969,Q115.54,2017-04-29,Camion_5,Q84.54,Q54.95,Q29.59
478969,Q139.87,2017-07-06,Camion_5,Q112.87,Q72.24,Q40.63
478969,Q124.93,2017-09-11,Camion_5,Q63.93,Q42.83,Q21.10
434617,Q217.72,2017-02-24,Camion_5,Q176.72,Q114.87,Q61.85
434617,Q208.42,2017-05-09,Camion_5,Q161.42,Q106.54,Q54.88
434617,Q220.69,2017-11-21,Camion_5,Q175.69,Q110.68,Q65.00
434617,Q252.05,2017-02-15,Camion_5,Q226.05,Q149.19,Q76.86
648992,Q174.03,2017-12-27,Camion_5,Q121.03,Q76.25,Q44.78
392070,Q134.52,2017-06-23,Camion_5,Q106.52,Q67.11,Q39.41
847173,Q139.64,2017-07-07,Camion_5,Q92.64,Q62.07,Q30.57
464939,Q151.58,2017-07-06,Camion_5,Q117.58,Q74.07,Q43.50
686391,Q150.72,2017-10-05,Camion_5,Q98.72,Q59.23,Q39.49
419098,Q132.53,2017-05-28,Camion_5,Q73.53,Q46.32,Q27.21
419098,Q93.25,2017-04-08,Camion_5,Q68.25,Q41.63,Q26.62
419098,Q145.02,2017-08-13,Camion_5,Q87.02,Q53.95,Q33.07
419098,Q195.78,2017-11-01,Camion_5,Q130.78,Q81.09,Q49.70
629283,Q132.22,2017-09-15,Camion_5,Q110.22,Q65.03,Q45.19
629283,Q123.77,2017-10-24,Camion_5,Q63.77,Q39.54,Q24.23
878501,Q249.69,2017-05-14,Camion_5,Q225.69,Q153.47,Q72.22
663728,Q94.98,2017-10-23,Camion_5,Q79.98,Q51.19,Q28.79
